review_id,customer_id,product_id,order_id,rating,review_text
670,283,142,220,5,Exceeded my expectations.
671,283,390,220,4,"It was okay, nothing special."
672,283,368,220,3,Absolutely loved it!
673,283,491,220,3,Would not buy again.
674,283,210,220,5,Absolutely loved it!
675,1555,189,221,4,Exactly what I was looking for!
676,1555,57,221,5,Absolutely loved it!
677,839,295,222,2,Would not buy again.
678,839,245,222,4,Would not buy again.
679,839,251,222,3,Exactly what I was looking for!
680,662,209,223,3,Exceeded my expectations.
681,662,226,223,1,"It was okay, nothing special."
682,662,428,223,1,Exceeded my expectations.
683,662,80,223,5,Great quality for the price.
684,662,396,223,1,Great quality for the price.
685,1791,446,224,3,Exceeded my expectations.
686,1791,476,224,4,"It was okay, nothing special."
687,1791,21,224,1,Would not buy again.
688,1427,412,225,4,Would not buy again.
689,1427,402,225,5,Great quality for the price.
690,533,313,226,2,Would not buy again.
691,533,311,226,3,"It was okay, nothing special."
692,533,407,226,1,Exceeded my expectations.
693,533,92,226,2,Exactly what I was looking for!
694,533,195,226,5,Would not buy again.
695,1569,425,227,3,Exceeded my expectations.
696,105,493,228,2,Would not buy again.
697,105,188,228,2,Exceeded my expectations.
698,105,325,228,5,"It was okay, nothing special."
699,105,161,228,5,Would not buy again.
700,105,384,228,5,Would not buy again.
701,1864,228,229,4,"It was okay, nothing special."
702,1864,131,229,3,Great quality for the price.
703,1864,179,229,1,"It was okay, nothing special."
704,392,225,230,4,"It was okay, nothing special."
705,641,341,231,3,Absolutely loved it!
706,641,345,231,5,Would not buy again.
707,1981,467,232,1,Would not buy again.
708,1981,161,232,3,Would not buy again.
709,1981,12,232,2,"It was okay, nothing special."
710,1981,187,232,4,Absolutely loved it!
711,965,54,233,4,Great quality for the price.
712,965,86,233,5,Would not buy again.
713,965,413,233,1,Exceeded my expectations.
714,965,140,233,4,Exactly what I was looking for!
715,965,57,233,4,Would not buy again.
716,38,429,234,5,Exactly what I was looking for!
717,38,69,234,4,"It was okay, nothing special."
718,38,31,234,4,Exceeded my expectations.
719,38,247,234,5,Exactly what I was looking for!
720,486,326,235,1,Exactly what I was looking for!
721,211,132,236,2,Absolutely loved it!
722,211,386,236,2,Absolutely loved it!
723,211,385,236,2,Great quality for the price.
724,211,231,236,4,"It was okay, nothing special."
725,952,400,237,4,Would not buy again.
726,952,13,237,1,Exactly what I was looking for!
727,1695,436,238,3,"It was okay, nothing special."
728,1695,449,238,3,"It was okay, nothing special."
729,1695,97,238,4,Exactly what I was looking for!
730,1767,211,239,1,"It was okay, nothing special."
731,1767,494,239,5,Absolutely loved it!
732,1767,287,239,2,Would not buy again.
733,460,328,240,4,Great quality for the price.
734,1024,372,241,5,Exceeded my expectations.
735,1024,27,241,5,"It was okay, nothing special."
736,1024,61,241,1,Great quality for the price.
737,1024,180,241,4,Absolutely loved it!
738,550,6,242,1,Absolutely loved it!
739,550,112,242,1,Would not buy again.
740,550,225,242,2,Exactly what I was looking for!
741,550,240,242,2,"It was okay, nothing special."
742,1223,119,243,3,Absolutely loved it!
743,1223,144,243,2,"It was okay, nothing special."
744,1341,176,244,3,Would not buy again.
745,1341,285,244,2,Exactly what I was looking for!
746,1341,267,244,3,"It was okay, nothing special."
747,1341,499,244,5,Great quality for the price.
748,1341,488,244,1,Great quality for the price.
749,511,488,245,4,Absolutely loved it!
750,511,104,245,2,Great quality for the price.
751,236,41,246,1,"It was okay, nothing special."
752,236,375,246,3,Great quality for the price.
753,236,256,246,1,Would not buy again.
754,37,118,247,1,Absolutely loved it!
755,488,229,248,4,Exceeded my expectations.
756,488,52,248,3,Great quality for the price.
757,488,500,248,2,"It was okay, nothing special."
758,1477,387,249,5,Great quality for the price.
759,1477,469,249,1,Would not buy again.
760,1852,299,250,5,"It was okay, nothing special."
761,1852,154,250,2,Great quality for the price.
762,627,244,251,1,"It was okay, nothing special."
763,627,428,251,5,Would not buy again.
764,627,329,251,5,"It was okay, nothing special."
765,135,65,252,1,"It was okay, nothing special."
766,135,44,252,1,Exceeded my expectations.
767,374,137,253,5,Great quality for the price.
768,374,84,253,3,Exceeded my expectations.
769,374,351,253,5,Great quality for the price.
770,374,405,253,5,"It was okay, nothing special."
771,374,369,253,2,Exceeded my expectations.
772,1722,338,254,1,"It was okay, nothing special."
773,1722,371,254,1,"It was okay, nothing special."
774,1722,490,254,1,Exactly what I was looking for!
775,961,127,255,3,Exactly what I was looking for!
776,961,118,255,3,Great quality for the price.
777,940,168,256,5,Absolutely loved it!
778,940,28,256,4,Absolutely loved it!
779,162,482,257,5,Great quality for the price.
780,636,458,258,4,"It was okay, nothing special."
781,275,448,259,5,Great quality for the price.
782,861,22,260,4,Would not buy again.
783,861,111,260,3,Exceeded my expectations.
784,861,410,260,2,"It was okay, nothing special."
785,861,376,260,5,Exceeded my expectations.
786,861,339,260,3,Would not buy again.
787,1464,235,261,5,"It was okay, nothing special."
788,1464,492,261,4,Exactly what I was looking for!
789,710,195,262,3,Absolutely loved it!
790,710,221,262,4,Would not buy again.
791,710,258,262,1,Would not buy again.
792,710,179,262,3,Great quality for the price.
793,1409,7,263,4,Absolutely loved it!
794,1409,30,263,3,Exactly what I was looking for!
795,939,128,264,1,"It was okay, nothing special."
796,939,158,264,1,Would not buy again.
797,939,212,264,2,Exceeded my expectations.
798,690,20,265,4,Great quality for the price.
799,690,189,265,1,Would not buy again.
800,690,36,265,1,Exactly what I was looking for!
801,996,166,266,1,Great quality for the price.
802,996,275,266,1,Would not buy again.
803,996,116,266,3,"It was okay, nothing special."
804,996,416,266,4,Exactly what I was looking for!
805,996,13,266,3,"It was okay, nothing special."
806,1735,149,267,4,Absolutely loved it!
807,1735,57,267,3,Absolutely loved it!
808,923,339,268,5,Absolutely loved it!
809,923,162,268,3,Exactly what I was looking for!
810,923,372,268,3,Absolutely loved it!
811,1931,494,269,4,Great quality for the price.
812,1931,360,269,3,Absolutely loved it!
813,1931,309,269,5,Would not buy again.
814,1931,477,269,1,Exceeded my expectations.
815,1059,409,270,4,Exactly what I was looking for!
816,1059,465,270,1,Would not buy again.
817,1059,55,270,1,"It was okay, nothing special."
818,1059,484,270,2,Exceeded my expectations.
819,1896,125,271,4,Great quality for the price.
820,1896,207,271,3,Great quality for the price.
821,1896,54,271,5,"It was okay, nothing special."
822,1663,284,272,1,"It was okay, nothing special."
823,1663,64,272,3,Exactly what I was looking for!
824,1663,52,272,3,Absolutely loved it!
825,1663,13,272,4,Absolutely loved it!
826,1096,307,273,3,Exactly what I was looking for!
827,1096,383,273,4,Great quality for the price.
828,15,38,274,3,Great quality for the price.
829,15,264,274,1,Absolutely loved it!
830,15,392,274,3,Would not buy again.
831,15,487,274,3,Absolutely loved it!
832,1934,396,275,2,"It was okay, nothing special."
833,1307,312,276,1,"It was okay, nothing special."
834,1307,223,276,4,Would not buy again.
835,1307,117,276,2,Exceeded my expectations.
836,1307,467,276,4,Exceeded my expectations.
837,1858,393,277,1,"It was okay, nothing special."
838,1858,310,277,2,Exactly what I was looking for!
839,1858,338,277,4,Exceeded my expectations.
840,1858,27,277,3,Exactly what I was looking for!
841,845,90,278,1,Absolutely loved it!
842,736,350,279,5,Great quality for the price.
843,736,218,279,5,Absolutely loved it!
844,736,285,279,1,Would not buy again.
845,1041,410,280,5,Exceeded my expectations.
846,1041,118,280,4,Absolutely loved it!
847,1128,391,281,3,Great quality for the price.
848,1128,351,281,3,"It was okay, nothing special."
849,1128,132,281,4,"It was okay, nothing special."
850,1128,69,281,3,Exceeded my expectations.
851,1311,16,282,1,Absolutely loved it!
852,1311,242,282,5,Great quality for the price.
853,1311,224,282,2,Would not buy again.
854,1311,283,282,1,Great quality for the price.
855,1311,88,282,5,"It was okay, nothing special."
856,1473,69,283,3,Exceeded my expectations.
857,1473,139,283,1,"It was okay, nothing special."
858,219,283,284,3,Exactly what I was looking for!
859,219,466,284,5,Exceeded my expectations.
860,219,222,284,1,Absolutely loved it!
861,219,355,284,5,Would not buy again.
862,219,209,284,5,Exceeded my expectations.
863,626,1,285,4,"It was okay, nothing special."
864,626,494,285,2,Great quality for the price.
865,626,469,285,3,Exactly what I was looking for!
866,626,265,285,1,Would not buy again.
867,1762,384,286,5,Exceeded my expectations.
868,1762,263,286,2,Absolutely loved it!
869,1762,460,286,2,Absolutely loved it!
870,1762,483,286,1,Great quality for the price.
871,89,146,287,5,Exactly what I was looking for!
872,89,133,287,4,Exactly what I was looking for!
873,89,442,287,3,"It was okay, nothing special."
874,1018,251,288,1,Exceeded my expectations.
875,1406,81,289,1,Absolutely loved it!
876,1406,175,289,4,Absolutely loved it!
877,1406,493,289,5,Exactly what I was looking for!
878,1406,364,289,4,Would not buy again.
879,1406,496,289,4,"It was okay, nothing special."
880,706,499,290,1,Would not buy again.
881,706,283,290,4,Would not buy again.
882,706,432,290,4,Would not buy again.
883,706,278,290,2,Would not buy again.
884,760,256,291,1,Great quality for the price.
885,760,210,291,5,"It was okay, nothing special."
886,760,356,291,5,"It was okay, nothing special."
887,760,9,291,1,Great quality for the price.
888,77,435,292,5,"It was okay, nothing special."
889,77,196,292,1,Exactly what I was looking for!
890,77,326,292,3,Great quality for the price.
891,77,436,292,2,"It was okay, nothing special."
892,77,287,292,4,Would not buy again.
893,1147,78,293,1,Exceeded my expectations.
894,1147,284,293,3,Absolutely loved it!
895,1730,470,294,2,Exactly what I was looking for!
896,1730,464,294,1,Would not buy again.
897,1730,398,294,3,Would not buy again.
898,1070,132,295,1,Exactly what I was looking for!
899,1070,18,295,5,Exactly what I was looking for!
900,1070,329,295,4,Absolutely loved it!
901,1070,98,295,5,Exactly what I was looking for!
902,174,242,296,1,Great quality for the price.
903,113,232,297,4,Absolutely loved it!
904,113,425,297,3,"It was okay, nothing special."
905,113,91,297,5,"It was okay, nothing special."
906,113,321,297,4,Absolutely loved it!
907,1620,217,298,4,"It was okay, nothing special."
908,1620,348,298,1,Great quality for the price.
909,1620,109,298,1,Exactly what I was looking for!
910,1620,314,298,2,Great quality for the price.
911,1620,59,298,3,Would not buy again.
912,1067,109,299,1,"It was okay, nothing special."
913,530,191,300,4,Absolutely loved it!
914,530,373,300,3,"It was okay, nothing special."
915,530,108,300,1,Exactly what I was looking for!
916,530,5,300,2,Absolutely loved it!
917,530,254,300,4,Absolutely loved it!
918,289,90,301,4,Would not buy again.
919,289,451,301,4,Exceeded my expectations.
920,289,177,301,2,Exceeded my expectations.
921,1110,121,302,1,Absolutely loved it!
922,891,309,303,2,Great quality for the price.
923,891,404,303,5,Exceeded my expectations.
924,891,472,303,4,"It was okay, nothing special."
925,891,444,303,4,"It was okay, nothing special."
926,891,124,303,1,Would not buy again.
927,332,108,304,2,Exceeded my expectations.
928,1765,85,305,1,Would not buy again.
929,1257,355,306,5,"It was okay, nothing special."
930,1257,86,306,5,"It was okay, nothing special."
931,260,271,307,4,Exactly what I was looking for!
932,260,116,307,4,Great quality for the price.
933,1545,256,308,1,Would not buy again.
934,1545,483,308,3,Absolutely loved it!
935,1545,474,308,5,Absolutely loved it!
936,1545,79,308,2,Exactly what I was looking for!
937,601,205,309,4,Exactly what I was looking for!
938,601,460,309,5,Would not buy again.
939,601,37,309,3,"It was okay, nothing special."
940,1260,326,310,2,Absolutely loved it!
941,1034,397,311,3,Exactly what I was looking for!
942,1034,414,311,4,Exceeded my expectations.
943,1034,236,311,4,Exactly what I was looking for!
944,1034,298,311,2,Would not buy again.
945,1034,176,311,4,Exceeded my expectations.
946,1793,74,312,5,Exceeded my expectations.
947,1793,448,312,4,Exactly what I was looking for!
948,1793,164,312,1,Exactly what I was looking for!
949,53,403,313,2,Absolutely loved it!
950,1712,182,314,1,Exceeded my expectations.
951,1712,468,314,3,Great quality for the price.
952,1601,110,315,2,Would not buy again.
953,1601,66,315,2,Would not buy again.
954,81,331,316,4,Would not buy again.
955,81,56,316,2,"It was okay, nothing special."
956,81,106,316,1,Exactly what I was looking for!
957,81,154,316,2,Absolutely loved it!
958,81,317,316,4,Exactly what I was looking for!
959,510,177,317,1,"It was okay, nothing special."
960,510,236,317,4,Exceeded my expectations.
961,510,492,317,2,Exactly what I was looking for!
962,510,498,317,3,Great quality for the price.
963,1217,112,318,1,Would not buy again.
964,1217,297,318,3,Would not buy again.
965,1637,99,319,4,Absolutely loved it!
966,1637,436,319,2,Would not buy again.
967,1637,446,319,3,Great quality for the price.
968,1637,85,319,1,Absolutely loved it!
969,1637,289,319,1,Exactly what I was looking for!
970,1841,117,320,1,Would not buy again.
971,1841,263,320,1,Great quality for the price.
972,1841,92,320,3,Exceeded my expectations.
973,1841,53,320,2,Exactly what I was looking for!
974,1453,474,321,1,Absolutely loved it!
975,1453,324,321,2,Great quality for the price.
976,1453,4,321,5,Absolutely loved it!
977,1407,274,322,1,Absolutely loved it!
978,1407,300,322,3,Would not buy again.
979,1620,417,323,4,"It was okay, nothing special."
980,1620,172,323,5,Exceeded my expectations.
981,1620,169,323,1,Exactly what I was looking for!
982,1620,67,323,3,"It was okay, nothing special."
983,627,365,324,1,Exceeded my expectations.
984,627,352,324,2,Great quality for the price.
985,627,146,324,2,Great quality for the price.
